,efh,mfh,ghd,efh_water,efh_heat,mfh_water,mfh_heat,ghd_water,ghd_heat,total_water,total_heat
2016-06-13 17:00:00,0.0,29.383719902640284,0.41878414204199066,0.0,0.0,29.383719902640284,0.0,0.41878414204199066,0.0,29.802504044682273,0.0
2016-06-13 18:00:00,0.0,31.88598315468995,0.45889304578685736,0.0,0.0,31.88598315468995,0.0,0.45889304578685736,0.0,32.344876200476804,0.0
2016-06-13 19:00:00,0.0,34.03078022787537,0.48838488677573,0.0,0.0,32.46020135018103,1.570578877694338,0.48838488677573,0.0,32.94858623695676,1.570578877694338
2016-06-13 20:00:00,0.0,35.961097593742245,0.4636117403450771,0.0,0.0,32.46020135018103,3.5008962435612148,0.4636117403450771,0.0,32.92381309052611,3.5008962435612148
2016-06-13 21:00:00,0.0,35.24616523601378,0.4199638156815456,0.0,0.0,32.46020135018103,2.78596388583275,0.4199638156815456,0.0,32.88016516586258,2.78596388583275
2016-06-13 22:00:00,0.0,29.812679317277375,0.3362069872731474,0.0,0.0,29.812679317277375,0.0,0.3362069872731474,0.0,30.148886304550523,0.0
2016-06-13 23:00:00,0.0,22.520369268446938,0.3114338408424944,0.0,0.0,22.520369268446938,0.0,0.3114338408424944,0.0,22.83180310928943,0.0
2016-06-14 00:00:00,0.0,18.186402767430195,0.3751143076516506,0.0,0.0,18.186402767430195,0.0,0.3751143076516506,0.0,18.561517075081845,0.0
2016-06-14 01:00:00,0.0,17.78757814533743,0.3802179036741221,0.0,0.0,17.78757814533743,0.0,0.3802179036741221,0.0,18.167796049011553,0.0
2016-06-14 02:00:00,0.0,16.750634127896234,0.4235984698651293,0.0,0.0,16.750634127896234,0.0,0.4235984698651293,0.0,17.174232597761364,0.0
2016-06-14 03:00:00,0.0,17.78757814533743,0.5307739863370294,0.0,0.0,17.78757814533743,0.0,0.5253872545235809,0.005386731813448509,18.31296539986101,0.005386731813448509
2016-06-14 04:00:00,0.0,30.071376505794664,0.6775023719830834,0.0,0.0,30.071376505794664,0.0,0.5253872545235809,0.15211511745950246,30.596763760318243,0.15211511745950246
2016-06-14 05:00:00,0.0,44.74812259880851,0.8816462128819407,0.0,0.0,32.46020135018103,12.287921248627477,0.5253872545235809,0.35625895835835975,32.98558860470461,12.644180206985837
2016-06-14 06:00:00,0.0,48.417309122061965,0.9224749810617123,0.0,0.0,32.46020135018103,15.957107771880935,0.5253872545235809,0.3970877265381314,32.98558860470461,16.354195498419067
2016-06-14 07:00:00,0.0,44.26953305229719,0.7680912013819513,0.0,0.0,32.46020135018103,11.809331702116161,0.5253872545235809,0.24270394685837038,32.98558860470461,12.052035648974531
2016-06-14 08:00:00,0.0,40.68011145346228,0.7017444530898227,0.0,0.0,32.46020135018103,8.21991010328125,0.5253872545235809,0.17635719856624177,32.98558860470461,8.396267301847493
2016-06-14 09:00:00,0.0,39.8026972848582,0.6609156849100511,0.0,0.0,32.46020135018103,7.342495934677167,0.5253872545235809,0.13552843038647022,32.98558860470461,7.4780243650636375
2016-06-14 10:00:00,0.0,37.329984627883036,0.5907412396010688,0.0,0.0,32.46020135018103,4.869783277702005,0.5253872545235809,0.06535398507748791,32.98558860470461,4.935137262779493
2016-06-14 11:00:00,0.0,35.81445106393053,0.5856376435785975,0.0,0.0,32.46020135018103,3.354249713749496,0.5253872545235809,0.06025038905501656,32.98558860470461,3.4145001028045128
2016-06-14 12:00:00,0.0,35.65492121509341,0.5065319052302901,0.0,0.0,32.46020135018103,3.194719864912379,0.5065319052302901,0.0,32.96673325541132,3.194719864912379
